Property ID,Property Name,Property Type,Sale/Rent Status,Sale Date,Rent Start Date,Sale Price,Monthly Rent Price,Agent ID,Agent Name,Buyer/Renter ID,Buyer/Renter Name,Buyer/Renter Contact Info,Sale/Rent Conditions,Commission,Closing Date,Lease End Date,Sale Method,Property Manager ID,Property Manager Name,Property Status,Mortgage Info,Open House Dates,Location
55b73640-0195-4a13-8a94-d2c8f984c4e1,971 Reginald Glens Suite 459,Commercial,Pending,,,,,5e3d5e18-acc3-4169-a03f-079569551b46,Victoria Jacobs,6b0f45d6-d631-4664-9c96-c508d946d275,Lori Robinson,778-794-5059x445,Auction,0,,,Auction,c39d75f5-1dad-45e4-b7e6-5ba89d907c92,Andrew Lowe,Pending,,,San Diego
db4e874b-b919-4bfc-a3b1-e16cbf8837af,814 Jennifer Centers,Apartment,Rented,,27-01-2023,0,907.58,3d5a8dc2-6342-4639-a65a-244879e5a40e,James Gonzalez,f41761ce-1e8d-4d6a-ba52-5f0cf8504ea2,Brandi Reilly,3483416103,Direct Sale,347.38,,30-06-2026,Auction,519f53b3-d6f1-4af3-afa1-4e3d303d4016,Barbara Shannon,Rented,,,San Antonio
0b783b8e-e142-4aee-aaa7-8d4658967cba,18996 Alicia Mount Apt. 447,Commercial,Sold,24-08-2024,,633830.3,0,7f1fd6a4-db7d-40bb-b20e-c71497463e3c,Jeffrey Scott,17b926c1-b5c1-42f5-88d0-1122c93cf62c,Lisa Ramsey,274.375.5345x58784,Auction,24295.57,24-07-2024,,Agent Assisted,a8f7a8d5-6827-4902-a11d-fb6cf1765342,Alexander Klein,Sold,Eight head film find animal federal probably.,16-12-2023,Houston
28f00db9-1c1e-4749-ad8a-c09f336596cb,349 Peter Bypass,Condo,Rented,,14-03-2023,0,1149.66,d0cf91f5-2608-487b-a2f7-85168852990e,Kyle Evans DDS,b92529f8-3eca-4cd2-889f-13ec20ad6f06,Joel Dixon,586-963-4442x8034,Auction,485.87,,20-05-2026,Agent Assisted,cc7d30f9-ec45-4952-8b8e-72a94b515c47,Benjamin Jarvis,Rented,,,New York
1c1640c0-22e0-4739-87f2-a9c44b0214f7,6728 Ronnie Port,Condo,Rented,,16-10-2022,0,2335.92,4d4d22f0-bf02-4b7a-86ee-97e6f6fdbe7d,Theodore Tyler,c86c279c-144c-48c9-bd47-e56b5b6a8e9f,Wesley Hodge,757.826.0588,Auction,1425.29,,04-12-2025,Direct Sale,4bf0b58a-d4f7-4aa6-a3d3-7abb8464c961,Darrell Robinson,Rented,,,San Jose
54130cc7-2a20-43c2-a8e4-18613fc8bdb2,9053 Michael Spur,House,Pending,,,,,32b00e5f-fcd8-44bc-9eba-d9181387229c,Jennifer Ewing,18ebd887-818f-4cf6-a999-1828105b568b,Sherry Davis,001-348-286-0454x294,Direct Sale,0,,,Direct Sale,6f53106b-7337-4b98-ad10-353d35e4cdcb,Jill West,Pending,,,New York
e619421e-bfc4-4ffd-ab52-c847a17d2933,0434 Terry Flats,Condo,Sold,20-09-2023,,798038.38,0,b690d659-ccc8-47e8-aa1f-9fb44e71be43,Anthony Love,034d9af5-7c83-4e3c-b095-16e88098c421,Daniel Payne,001-509-731-1858x2196,Direct Sale,30703.87,24-11-2023,,Agent Assisted,75b6ee9b-566d-4b3f-8c93-0eb749d369e6,Judy Jones,Sold,Probably ready make some none.,24-04-2024,Phoenix
4481c828-e9b2-42d7-947b-502442061b87,18862 Alexis Knoll,Apartment,Cancelled,,,,,708d04f6-9cc5-4201-9a77-6882c0de380e,Eric Johnson,1e4207ff-836b-46e0-8208-cb0253ab3f06,Steven Williams,001-492-670-9598x92202,Auction,0,,,Auction,fc967990-0503-4c3e-bd82-ee329ace782f,Lauren Hancock,Cancelled,,,Chicago
12757de3-27a5-48b5-bda7-8197a39bf73c,831 Steven Circle,House,Sold,10-08-2024,,667728.96,0,854ad4bb-e04d-46ed-adc1-c045eec5dc67,Courtney Cook,0f4573f6-768e-48a5-a24c-966c39b1def9,Alexandra Medina,(360)665-0066,Auction,33818.02,19-06-2024,,Agent Assisted,ede1c0d0-b9d0-413c-9a8b-8eb777b76edd,Anthony Smith,Sold,Gun owner per among little trial particular statement practice.,17-05-2024,Dallas
d080a934-17f7-4280-8525-3eec1441cc85,2768 Chan Station Apt. 480,Commercial,Cancelled,,,,,a8cd3591-c6dd-41c9-9cfd-80c6d8d7c35a,John Patton,cfc98d30-c009-4395-a267-564bc05d0351,Cindy Rodriguez,5416452127,Direct Sale,0,,,Auction,32c4b56f-49f1-4dc6-a585-07266d09469b,Megan Conrad,Cancelled,,,San Antonio
5d78e9a3-221c-48b3-9124-6894612c9aa4,1045 Edwards Islands Apt. 031,House,Rented,,05-12-2022,0,1484.3,d77a28f3-6dd0-4701-876c-628f7c46d6b1,Deborah Reynolds,963b6cd8-9497-4672-947f-57c214a25068,Brittany Barnes,521-274-0746,Auction,1000.16,,18-03-2026,Auction,e92aa40e-a99f-4530-ba81-22658648e423,John Serrano,Rented,,,Dallas
7e8585c9-5b82-4f78-a8cf-5d45d048b2d3,4212 Jacob Ville Suite 939,House,Cancelled,,,,,72a1d8e4-4537-4268-aa38-8b0ff3759735,Mr. Jesse Mitchell,d9e31d46-51ce-4d18-a09f-ca0678bed865,Tyler Dougherty,7186045950,Auction,0,,,Agent Assisted,3947cd66-2fa1-4094-8fd2-1ea8b6c25c7d,Jerry Hammond Jr.,Cancelled,,,Los Angeles
1468ddd5-5bc1-4888-90e0-66ca85b253d3,299 Carrillo Forest Suite 930,Commercial,Cancelled,,,,,b7607f6d-3d5a-423e-bdc6-85a1ac927376,Andrew Owens,42f258dd-f262-4668-a844-ba2b4b7d29db,Gregory Lee,694-284-3412,Agent Assisted,0,,,Direct Sale,66597824-fa53-4d75-8c6e-cbfd7c04be31,Monica Howe,Cancelled,,,New York
db8f1a5d-a868-40bf-813e-651e75220d6b,0363 Stewart Trail Apt. 070,House,Cancelled,,,,,8fada1fd-39cb-4c71-a9fe-4077fa3659ac,Dr. James Dean,7f85890b-991a-4fc6-9a63-53c633b81a6f,Casey Holmes,-4882,Direct Sale,0,,,Agent Assisted,2bd0d20c-a18e-4680-9a32-a4b7f78fc236,Benjamin Reeves,Cancelled,,,San Antonio
54864d56-c69e-4b87-9341-ca08b82e3527,8942 Mullen Expressway,Apartment,Pending,,,,,3295d023-fad5-4a5e-987f-6edf0c951b4f,Mark Dunn,add64f47-5bda-4c3a-a8ce-fd561b7ca497,Abigail Barron,346.355.9005x685,Direct Sale,0,,,Direct Sale,7352466d-c211-4d7d-af31-d772a5e053d5,Robert Dean,Pending,,,New York
82926db4-e805-43bc-b3d1-e4a3c43fb719,3484 Darren Extensions Apt. 422,House,Cancelled,,,,,3807d05b-808a-4a24-aeaf-842644247844,Charles Thompson,0a50888c-14a8-4f84-923f-67725487aa44,Jasmine Hinton,4817929184,Auction,0,,,Auction,26dea4e8-c304-4236-8f70-74aebf1cf59f,Melissa Richmond,Cancelled,,,Los Angeles
e9bb14af-8866-4ba6-ab66-2339216101d3,0413 Miles Lake,House,Pending,,,,,95f8f6d7-5167-4488-9e80-1677d83d25ae,Cassandra Burns,01949d2a-1680-4ca6-a72d-9c0527668694,Shawn Smith,538-996-5199,Auction,0,,,Direct Sale,493be665-0ae4-4b07-8854-c49d1bfc83c3,Anthony Hall,Pending,,,San Diego
4ff610dc-0cb2-4c6c-ae6b-d0ca18ae6c9f,89866 Elizabeth Unions,Apartment,Cancelled,,,,,7a6ecd7d-0deb-4b7a-8554-b2ad7676149a,Bruce Grant,f6a679ad-b6ca-413d-a97d-b411f9eb9bb9,Anthony Bishop,(527)321-6060x804,Direct Sale,0,,,Agent Assisted,6c668ac7-f843-450d-9ad4-033a6633c095,David Walton,Cancelled,,,San Jose
b7a85154-bd83-4ed4-8ffa-b49b18d99794,4300 Michael Center Suite 703,Commercial,Rented,,06-02-2023,0,2051.59,5c35883b-201c-49eb-92f0-8e5bd606cd0c,Shane Steele,e57db79a-8aca-42fc-9ce4-4061837d99e2,Mary Taylor,(740)503-2023x02959,Auction,740.56,,16-04-2026,Auction,f66b3374-57fd-4697-b10c-055d6b634aa0,Laura Richards,Rented,,,San Jose
82837a5b-f207-4d7d-988d-fd258b2e32ca,721 Gregory Locks,Condo,Sold,25-07-2023,,414481.34,0,5e1b7358-a6e5-4028-a8ea-84a3319cba4c,Tiffany Miller,401784cd-bc27-4d7b-bf06-34c8d457d145,Alexandra Martin,001-991-804-5812x903,Auction,16381.38,29-11-2023,,Direct Sale,6e338b1e-5508-49fe-a375-aa50be67f535,Lisa Norton,Sold,Stuff different discussion put huge team.,27-03-2024,San Jose
8f697a86-1f74-4fa7-870b-dbcbd4dcba23,82000 Stevens Point Apt. 632,House,Pending,,,,,14598ea0-034c-4510-9867-9ceb88ea9182,Sharon Mccarty,2fd9c49e-8f6d-4f31-a624-8aa9062b0e55,Susan Martinez,001-891-775-6417x41473,Agent Assisted,0,,,Auction,d52c12d1-ebf3-429c-bf31-1c1ec9b4727c,Ronald Burgess,Pending,,,San Jose
5bf6712a-35e4-424d-9128-5243a2c22085,3248 Hamilton Island Apt. 309,Commercial,Pending,,,,,750aa4ce-b155-4d26-8575-b8f96226ef44,Samuel Hines,c4b10d65-acec-44a7-9f87-c53f122b7549,Bruce Bell,-5099,Auction,0,,,Direct Sale,3909c3f1-d424-4ecc-9afb-1dbd03c1e865,Crystal Reyes,Pending,,,San Jose
c402516b-5da2-429c-94a8-1d9568ef67ce,2292 Greene Knolls Apt. 883,Condo,Sold,12-02-2023,,573904.55,0,51251020-80a5-4e5d-8d9a-727979dbb907,Cindy King,dfbff2e1-e1f7-4841-ad85-d5cb44e3fb4f,Betty Clark,269-820-5437x6092,Agent Assisted,20683.85,25-08-2024,,Auction,b34606d8-1da8-4b4b-bd3c-85a930d74524,Danny Black,Sold,Team quality will major training leg team.,18-01-2024,Phoenix
fff99c97-c10a-4d62-ba04-87b5a98de587,751 Burns Harbor Apt. 725,Commercial,Rented,,21-01-2023,0,1781.53,9cb85a2c-3f16-4bf1-a7e0-2eda6f7f776a,Jennifer Thomas,c5e199ae-45b7-4285-8430-861befdec228,Michael Wilkinson,818-888-5334x22192,Direct Sale,1210.29,,29-04-2025,Auction,1d6458eb-4200-4faf-b827-5634ad8efc19,Robert Miller,Rented,,,San Diego
1237f882-1ce2-40a7-9bb2-0a84bd54d099,8312 Greer Falls Suite 446,Commercial,Pending,,,,,c7763ded-ba4a-441c-ac59-74369c889b64,Mary Bennett,4046cc3d-4746-409f-9d0d-a8226743c68f,Shannon Estes,(275)827-6010x421,Direct Sale,0,,,Agent Assisted,ee1b43d7-1053-492a-bae8-e5c0f2ea6f93,Megan Contreras,Pending,,,Houston
3efee944-739f-40b8-82b6-f89c3ec9dfa5,755 Byrd Summit,Condo,Sold,19-01-2023,,168129.74,0,fb0bb53a-70f7-4c51-8310-69a01078df88,Dr. Kara Ward PhD,42c3d086-b3d2-4474-99ab-08a7267bfff6,Lisa Price,(694)230-4754,Direct Sale,7237.13,27-04-2024,,Auction,404ff90c-bf45-4c55-a0a5-f1b8ec42d910,Rodney Woods,Sold,Religious station attention pull reason data.,20-12-2023,Houston
03c4eb39-e5a0-4e53-addb-6f9a611a9add,10205 Michael Plains Apt. 886,Apartment,Cancelled,,,,,ea040295-d4ec-45a6-978f-280b95c44f0b,Kaitlin Wright,a823e852-22eb-4eb3-a476-842491c9cec6,Michelle Gilbert,9713007027,Agent Assisted,0,,,Agent Assisted,ec9b54eb-8808-457e-a6a3-0f4e7af31d10,Nicholas Arroyo,Cancelled,,,Philadelphia
42e345e3-2ef1-4c83-9d97-6e5367094a5b,34227 Matthew Divide,House,Pending,,,,,602cffb0-857a-4777-8c03-0bfd98230095,William Church,2589d022-4e74-425f-b0b2-d2bcd19b0ff6,Kevin Ross,550.397.1667x462,Direct Sale,0,,,Auction,484253c5-f6b2-473b-add2-762b5194aa57,Mrs. Madison Franco,Pending,,,New York
4e43a740-c941-4028-9699-367e13581ff3,30743 Raymond Mountains,House,Pending,,,,,dfabc0ef-398d-4301-90be-eb4e2a9a8a65,Matthew Griffin,a62f917f-22e6-42f9-a105-cd7bb4c24336,Jeffery Ward,(674)894-7776,Direct Sale,0,,,Direct Sale,0613bae4-93c9-4968-880d-008cd8a45635,John Smith,Pending,,,Chicago
4f1c0fe4-f9e8-4b9e-b7ba-8dbb4e1c08f4,38987 Roth Viaduct,Commercial,Sold,11-07-2024,,995222.9,0,c4607b05-612e-4507-861f-187eebbec4d1,Mr. Billy Rodriguez PhD,ac066608-8ad9-46e1-a424-90f58dcc75e8,Rachel Fernandez,(658)923-9742x389,Auction,46588.59,16-01-2024,,Direct Sale,a60af98d-fe5c-4a9e-8111-06b7e57be425,Monica Brown,Sold,Pull memory guy fast mind put.,04-09-2024,New York
6da13ee3-9f80-4016-b713-0b990213eea9,35704 Melissa Mount,Commercial,Sold,03-11-2023,,632230.28,0,55e740d9-8bc3-4a6b-8170-abc9fb80ac95,Kevin Brown,399727e4-c41c-4cfa-a76c-b37c4a60c360,Alan Miles,377-626-6635x32677,Direct Sale,28782.2,08-08-2024,,Direct Sale,fd7d1c5a-816c-4ef0-92ae-ee1b785b8e68,Xavier Velazquez,Sold,Pick also concern boy although picture early indeed.,29-03-2024,Phoenix
bb4d808a-3b69-4c81-a593-2d7809c3c0df,15153 John Knolls Suite 048,Apartment,Cancelled,,,,,210ff8f9-80c0-43c1-94c3-e4795a163fc9,Sean Walker,4d1ef920-5eae-45a1-b998-fd7c08a3d586,Melinda West,239-219-9516,Agent Assisted,0,,,Agent Assisted,11d9074e-c94a-472a-ae29-f1463c3bce24,Jessica Smith,Cancelled,,,New York
79b5b1f2-79c2-4c9d-a288-b3ad7979a643,5589 Louis Villages Apt. 187,Commercial,Rented,,27-07-2023,0,920.61,fd66118d-eb34-4d1e-b407-290c79ab6975,Charles Wong,d728985f-2a7b-4284-88e6-399366d496ed,Lori Conrad,714-852-7480x45856,Direct Sale,572.32,,18-12-2024,Auction,4b810d32-cf94-4340-9278-10fa0e08e266,Andre Lowe,Rented,,,New York
5833f2de-5fb0-49f8-9910-ed891ccabe7f,33331 Steven Mills,House,Sold,02-12-2022,,671701.91,0,9e6de1a4-65bf-44ad-906c-6d379fe1ae3c,Ms. Julie Norris,849ee218-15d5-40e6-8ec2-84b463bcafa0,Brenda Stevens,228.863.0096x327,Agent Assisted,36436.23,27-10-2023,,Auction,3bf956d7-05aa-474e-8350-777e823bb9ff,Jeffrey Mitchell,Sold,Provide else meet hope someone action each service season.,01-05-2024,San Diego
97a2f6ea-be1b-4657-b017-5ed850dc6634,806 Scott Lake,Commercial,Rented,,02-10-2023,0,1518.1,dae27f3d-438d-45b7-bc64-5a1418ab4686,Melissa Sellers,deb1d34f-3736-4cb5-a072-5819ac920057,John Marquez,001-342-727-3765,Agent Assisted,578.96,,09-03-2025,Direct Sale,aa4ed5b1-df7b-423f-8601-598cda8e0987,Wanda Anderson,Rented,,,Philadelphia
d618edd8-a680-4ce9-8102-121e6398efb8,807 Chad Plaza,Commercial,Rented,,05-01-2023,0,1722.24,ed17a20b-a2f2-4a61-a024-fe5c77ce5a6f,Kyle Montgomery,b72ee6cf-6b92-4629-9833-a4e8dbfa2518,Cindy Turner,(798)812-3195x85730,Auction,1057.26,,19-02-2025,Auction,80475aca-0b47-40c6-8b9d-4bb82156f655,Frank Owens,Rented,,,San Jose
0916b8a5-2692-480f-9dec-cbf8eb259d21,3777 Williams Underpass,Condo,Cancelled,,,,,d00020f2-5f6c-4e51-990a-8ff74ab7bda3,Jonathan Lewis,8343d908-5c3e-4dfb-9e53-7e6f1d78ceda,Amber Roberts,833-492-8611,Direct Sale,0,,,Agent Assisted,9e1fbc53-3d64-4d67-b0d9-8cbe2d0a9d8c,Sarah Richardson,Cancelled,,,Dallas
c8126c51-e291-4a38-9b60-06897f2bdd6b,39696 Christina Plains,Apartment,Sold,30-07-2024,,143709.84,0,2cab7fa0-2a6d-458b-9f91-dd3fe0583d77,Robin Schmidt,b8ff41bf-e6a6-454f-a005-0d487f48b0c7,Angela Jenkins,205.905.8596x609,Auction,6128.94,06-12-2023,,Auction,31e408a4-96fe-4a48-867e-d95791dba95f,Tiffany Crawford,Sold,Hope family central marriage environment.,16-01-2024,New York
2c38d929-971a-41c6-b1cc-2a21e65a788e,2901 Elliott Spurs,House,Sold,07-07-2023,,811447.08,0,b409dc5d-622d-4372-94be-ab5641932cd3,Michelle Jimenez,e3718b7e-1af1-492d-a520-7ca6f4fea25b,Dana Richard,757.556.9685x35805,Auction,34696.08,10-02-2024,,Auction,d63be7bf-9fa4-47da-9cac-15968ccc9df0,Sarah Williams,Sold,Girl rise firm behavior movement think.,29-12-2023,Philadelphia
a7a59885-f105-4084-a57f-d2b645fec0f9,049 May Ville Apt. 880,Apartment,Rented,,23-10-2022,0,2570.49,6973e220-3f3f-4b9d-9785-588a8b224838,Kevin Estrada,04f0fecb-2400-4790-8555-2fb6136c700a,Denise Lynn,351.575.8501x9734,Direct Sale,1803.47,,12-02-2025,Agent Assisted,0e77dcd9-f1c0-463f-964f-8f9b1d3b60fa,Kyle Cooper,Rented,,,New York
910e5f96-5a07-49c3-8e2e-6c1edcd57e2d,976 Ashley Rapids,Commercial,Rented,,20-09-2023,0,1280.71,04cee13b-7349-48f1-b7fb-ce0b78127d14,Danielle Knapp,5678419a-c2ed-475c-9501-6b85861a484d,Craig Fox,327.848.8506x3917,Auction,812.94,,26-05-2026,Agent Assisted,dc0bbe40-110b-4fb4-98d4-96c774e90ec1,Charles Hall,Rented,,,Los Angeles
281d499b-3160-420c-a713-4bdb74d8ae61,74532 Angela Rapids,Commercial,Cancelled,,,,,7308e3e1-02c5-4882-a8ec-25828c5407c0,Rose Weaver,17a08a93-609c-4268-a0dd-4294a70e850f,Alfred Miller,(953)290-2268x3358,Direct Sale,0,,,Direct Sale,6ea3d831-aed7-4f38-a70b-5ac54935caef,Katherine Hernandez,Cancelled,,,Dallas
f4909c57-78de-4afb-98a1-9411232c1520,16062 Alexis Knoll,Apartment,Sold,01-07-2023,,597321.73,0,ed4756d6-25e6-4b53-8b95-778e5e0f9abb,John Krause,907bf9ef-db39-4638-8670-6c0dfe227c00,Lisa Brown,+1-739-858-2933x649,Direct Sale,30469.95,15-05-2024,,Auction,c32a3dde-de04-49bc-b504-d236816400a8,Donald Sawyer,Sold,Scene agreement image guess order affect player teach I would.,22-12-2023,Houston
ed19f317-63bc-4e87-a583-c64a41757027,752 Lisa Dale Apt. 041,Condo,Cancelled,,,,,cb638f4e-9e6c-4a00-8ef7-4adbad419fcb,Tina Monroe,e17ab895-3344-45ab-8f8c-fb375625b09b,Zachary Schmidt,761-984-7810,Agent Assisted,0,,,Agent Assisted,66319b64-5c22-44fd-ac82-6d417df54932,Cody Santos,Cancelled,,,Houston
6930fc26-d06d-47b3-b8db-f10aec9480f8,0918 Roberts Squares Suite 087,Apartment,Sold,04-09-2023,,296219.97,0,c02769c1-cabc-454b-b750-75c7a204d826,Dale Miranda,fdddd754-eb48-4340-b926-cf5fd725c324,Jacqueline Donaldson,+1-350-513-4945x4721,Direct Sale,14342.87,02-03-2024,,Direct Sale,2366112b-fee6-4bbb-a855-bf0e1d28c740,Jeanne Morales,Sold,Leader put have table office public close.,26-05-2024,New York
842d638b-f2e8-438a-a4f9-1d8266ea792a,165 Kelly Street Apt. 447,House,Rented,,16-09-2023,0,2702.94,d0ed68de-26ac-4d4b-9583-cc19325f328c,Harry Dougherty,c5416d6a-9304-4eab-bf0b-0625b98ed430,Stephen Wiggins,(741)391-6226x377,Auction,1888.27,,27-06-2026,Direct Sale,50c182e4-a447-4a7e-bec2-7cdaedddb9ab,Mary Hodges,Rented,,,Philadelphia
367b772f-6034-4fea-a9dc-edbcf81a2478,0447 Lauren Curve,House,Pending,,,,,cfceea2d-dace-42ed-82f8-82f87023b6a5,Denise Taylor,ade68b3c-0ab1-49bb-92af-27010c1964e4,Jamie Williams,960-401-3968x50565,Auction,0,,,Direct Sale,742190e5-9c9a-4371-a776-4810f1c85bdb,Shawna Contreras,Pending,,,Phoenix
c7c4b005-8c2a-4c7f-95e5-12b8d3f84bc8,66399 Bryan Canyon Suite 897,Commercial,Pending,,,,,6f353a1d-570b-46b5-a094-8e69e1a0889f,James Lewis,1ea1694b-8f14-4f21-bd1e-33719fc19a62,Amanda Gonzalez,965.947.0100x837,Direct Sale,0,,,Auction,a350bf19-9a97-4347-b474-000acee01a0c,Rhonda Collier,Pending,,,Los Angeles
d6d3b849-fce8-48cb-a831-b7fc33b48db9,146 Leblanc Forest,Apartment,Sold,08-02-2024,,594208.26,0,5753b36f-1d30-43ba-854c-2b7df7020c3a,Curtis Fields,e91d4af8-20e9-4d61-b80f-f53e63693f37,Rachel Gay,835.339.4793,Agent Assisted,18827.12,23-02-2024,,Direct Sale,88a244df-417a-4694-8b07-21edde577a2e,Nina Whitehead,Sold,Rest their management suffer mother.,05-12-2023,New York
3f72c185-daa8-4d71-ad02-28e1afb7491b,374 Norman Streets Apt. 720,House,Cancelled,,,,,1a5b8250-5267-4090-b424-8fef83795fd0,Shane Webb,20e19c60-7f8a-47cc-830c-a2040c769741,Emily Erickson,924.771.5953,Agent Assisted,0,,,Auction,1d00b2fc-063b-4a94-b9c6-519c6060db3a,Kara Schwartz,Cancelled,,,Phoenix
fd19dc34-fccd-4708-9695-7a216d035530,576 Johnson Islands,Condo,Cancelled,,,,,db71e8e3-92f8-4584-8615-23870582d11a,Morgan Osborne,54f83040-8cef-4b06-8af5-6a2dfc41fd49,John Kramer,+1-286-350-7442x3431,Agent Assisted,0,,,Direct Sale,266fbf21-1d85-4582-9078-7b2c2663d4ae,Brian Hopkins,Cancelled,,,San Jose
093fd345-303e-487c-9d52-db6720236085,9707 Jensen Wall,House,Cancelled,,,,,200b11c7-3641-40b7-b3c7-c6d05d33cff0,Amanda Clark,71da9daf-41a5-4a71-9c97-835bb494d790,Deborah Watts,411.324.0694x65801,Direct Sale,0,,,Direct Sale,5556f57f-c5c0-4505-b055-bb4d67acf087,Kimberly Branch,Cancelled,,,Los Angeles
06b983d1-956c-401d-9e7a-dd08521ce1b8,82182 Martin Prairie,Apartment,Cancelled,,,,,ac369474-849d-4b9f-9919-a9e509adb8a2,Lisa Cole,b95d5681-0714-45aa-a6f7-63833b196b70,Elizabeth Washington,001-740-507-2032x09333,Direct Sale,0,,,Auction,3f457aeb-187f-4a2f-96b1-4cf47cf33b9d,Tracey Hall,Cancelled,,,Philadelphia
06201c3e-3407-4caf-8c58-7f3ad31c98b4,63452 Anderson River,Commercial,Cancelled,,,,,3e22ba5d-3a33-4159-a055-081f99c19cdd,Michele Garcia,afc1e254-ab22-43e4-a422-078a7a895892,Timothy Young,-6393,Auction,0,,,Direct Sale,eb7b06b4-793b-4231-a649-2b54a37eee52,Beth Walker,Cancelled,,,Phoenix
f3705b61-0b50-48c6-9790-10fa71efa9c7,89441 Martinez Shoals Suite 787,House,Cancelled,,,,,0a174998-6ca9-489f-90cc-4de9844c2737,Barbara Smith,3300416c-259f-43b5-b656-a3c3567de5b6,Mario Miller,001-393-878-5520x816,Agent Assisted,0,,,Agent Assisted,337532ea-4046-4183-a923-f7e5b0977de3,Mary George DDS,Cancelled,,,Chicago
3b6db235-0a4d-4d7a-a2ed-a73ccbd14062,3384 Wilson Wells,Commercial,Pending,,,,,285461f9-5524-4092-bfa5-25928dac197a,Kayla Perez PhD,35535778-b8e0-43e3-97bd-e03c5a5dc8ad,Christopher Love,001-927-455-6675x0692,Auction,0,,,Auction,05bc9a12-2776-4ec5-9190-6ea1ae9795a9,Amanda Jones,Pending,,,Los Angeles
9aac98d3-e859-429a-a8eb-b7b741cb1883,350 Rebecca Point Apt. 343,Commercial,Pending,,,,,47811870-b3b1-4ca9-8d81-8eb4c0e199fe,Jessica Johnson,0f05430a-6509-424b-8963-584eec09c753,Malik Caldwell,+1-616-530-2830x990,Direct Sale,0,,,Direct Sale,7bfe300e-a9e1-4729-8306-babb32b91aaf,Jonathan Morales,Pending,,,Houston
d80687ca-8a35-415b-94b9-a59263e0d604,306 Tapia Stream Apt. 670,Commercial,Pending,,,,,c04164be-44a1-4e5e-b262-47904bf9033f,Maureen Byrd,b18db34a-bf55-49af-97b2-a5560d66b042,Angel Mcmillan,458-611-1102x72877,Agent Assisted,0,,,Agent Assisted,4243a728-0cd8-4014-8e66-c2fae0ac7b65,William Johnson,Pending,,,Houston
19a248b4-be34-4f86-8189-d8ecccefb62f,00821 Donald Springs Apt. 852,Condo,Sold,12-11-2023,,537903.53,0,75c8231c-d8af-4897-ab85-1c963ea819f6,Karen Boyer,ddc2f855-6f8e-479c-a979-5a0570c22494,Kyle Lane,001-371-478-3536x730,Direct Sale,18502.09,18-05-2024,,Auction,6e09aed8-47fc-41c5-8488-cd2b9b29a358,Matthew Anthony,Sold,Worker few some prepare meeting nor.,08-02-2024,Philadelphia
ac3d1f06-3980-4060-a7c2-a2fc539d3996,31450 Erica Hill Suite 650,House,Pending,,,,,475be358-c1f1-46de-a713-a560efb6b08b,David Haynes,fad55623-6a56-4e82-ab7d-63301ff465fb,Brittany Garcia,+1-428-881-8316x99381,Auction,0,,,Direct Sale,4a919b18-a786-409b-816f-926b180d5bc3,Hannah Villa,Pending,,,San Diego
2fef8ca9-34c5-4e66-b7fa-cd993c2e0b63,16523 Danielle Parks,Commercial,Rented,,23-06-2023,0,2720.65,892abf08-3ed6-4776-b976-04d9e2928715,Oscar Lopez,a6b2edab-e644-4841-b7dd-009ea32e4b94,Brandy Taylor,(664)486-1058,Direct Sale,1669.61,,22-03-2026,Agent Assisted,17f632a8-3d90-47e5-a311-3d3e8938c796,Michele Macias,Rented,,,Chicago
a9ba1886-7f1e-43c1-a58d-69fc458f6f02,79990 Jennifer Isle,Apartment,Sold,07-01-2024,,254668.19,0,0c3e1be5-72b2-4f99-8bb1-8cceee984e89,Sarah Rodriguez,be9a93a0-df77-439e-9546-4e93c9d4ab9e,Sandra James,001-765-345-8281x89709,Auction,11096.63,15-06-2024,,Auction,29a433b2-b957-4d17-86b0-ca3ff0ad679e,Amanda Miller DDS,Sold,Hotel modern but must when respond.,16-07-2024,Phoenix
9ded130c-864b-4228-bc04-71db98ad0769,4188 Cook Avenue,House,Pending,,,,,8f85ed84-e2a8-4bb7-a11b-292cc8d3c590,Tamara Johnson,c32c5fc9-b4e2-404c-8a90-a36ce2c52673,Allison Bennett,+1-972-361-4598x449,Auction,0,,,Auction,ba380cda-64e2-4da3-a14f-4e2d9a064ef4,Edward Rangel,Pending,,,New York
9a014f39-e8c6-454d-b456-3f86f0504c16,310 David Road Suite 706,Apartment,Pending,,,,,cc9caf3b-1134-4493-9eb9-0c7526301800,Mr. Alexander Moore,c0cdfea8-9d1f-4aa0-a532-09521eac7fdb,Kristina Hamilton,-8796,Auction,0,,,Auction,8fa10494-6390-434d-8328-f3e4da827de6,Tanya Chavez,Pending,,,Houston
d3697bed-0395-4d1a-8b5b-0fbb73dc0174,597 Young Plains Apt. 367,Commercial,Sold,23-07-2023,,146561.29,0,61eac7bb-4a8a-4e0a-b1d1-089a3964a677,Travis Tate,bcddaf0e-fd8d-4a49-963d-aa379523ffe6,Diane Reid,375-592-2349x40587,Direct Sale,5777.5,14-12-2023,,Auction,7053611e-9872-4cf0-8795-78cbe1016020,Nicholas Davila,Sold,Threat institution air firm itself.,20-12-2023,Phoenix
